geo_name,geo_id,pop_2016,adult_obesity_2017,poverty_rate_2016,high_school_graduation_2017,unemployment_2017,violent_crime_2017,age,median_property_value_2016
"Livingston County, NY",05000US36051,49667,0.312,0.148935080018446,0.886,0.054,90.87,36,99100
"Madison County, NY",05000US36053,1356801,0.261,0.118586293505562,0.832,0.057,95.81,36,451700
"Monroe County, NY",05000US36055,1634989,0.277,0.14856064806004,0.825,0.052,344.67,36,871500
"Montgomery County, NY",05000US36057,213374,0.26,0.206066342908881,0.774,0.067,108.7,36,111500
"Nassau County, NY",05000US36059,232858,0.235,0.060046821591785,0.912,0.043,163.41,36,117600
"New York County, NY",05000US36061,468050,0.147,0.176236058718693,0.696,0.048,621.06,36,137000
"Niagara County, NY",05000US36063,109450,0.304,0.136198680176868,0.826,0.062,379.04,36,148400
"Oneida County, NY",05000US36065,376242,0.314,0.166733893811326,0.819,0.054,255.2,36,258700
"Onondaga County, NY",05000US36067,41938,0.279,0.151862559768709,0.814,0.05,341.45,36,92000
"Ontario County, NY",05000US36069,120513,0.294,0.10285207346307,0.886,0.048,132.48,36,96000
"Orange County, NY",05000US36071,60979,0.288,0.126477876879073,0.865,0.047,253.97,36,140600
"Orleans County, NY",05000US36073,99408,0.285,0.155780694348505,0.846,0.065,145.12,36,354800
"Oswego County, NY",05000US36075,2310011,0.292,0.183050082849682,0.803,0.072,164.33,36,462300
"Otsego County, NY",05000US36077,159959,0.26,0.163187039658788,0.846,0.053,127.22,36,180700
"Putnam County, NY",05000US36079,473324,0.241,0.051598103685579,0.918,0.043,50.01,36,448000
"Queens County, NY",05000US36081,322642,0.238,0.146265971556513,0.708,0.05,620.74,36,420700
"Rensselaer County, NY",05000US36083,111529,0.274,0.123665330375329,0.873,0.047,297.36,36,87400
"Richmond County, NY",05000US36085,224929,0.282,0.129409501004832,0.79,0.058,620.9,36,238600
"Rockland County, NY",05000US36087,154845,0.224,0.145095387131781,0.861,0.046,135.37,36,165000
"St. Lawrence County, NY",05000US36089,31667,0.282,0.192020501482338,0.821,0.069,114.42,36,143700
"Saratoga County, NY",05000US36091,18336,0.267,0.064332627742851,0.888,0.042,79.95,36,111300
"Schenectady County, NY",05000US36093,35036,0.261,0.119649566928873,0.793,0.048,429.18,36,98200
"Schoharie County, NY",05000US36095,98151,0.262,0.14135432862483,0.813,0.058,68.47,36,94300
"Schuyler County, NY",05000US36097,1498130,0.308,0.146291016825982,0.807,0.066,86.34,36,376000
"Seneca County, NY",05000US36099,75818,0.289,0.123805645186554,0.834,0.052,208.86,36,165900
"Steuben County, NY",05000US36101,49649,0.308,0.150810094062073,0.842,0.064,147.55,36,112300
"Suffolk County, NY",05000US36103,104268,0.231,0.072544531861994,0.892,0.048,129.74,36,182600
"Sullivan County, NY",05000US36105,180505,0.293,0.171128054633718,0.775,0.055,237.66,36,219800
"Tioga County, NY",05000US36107,64911,0.293,0.109857723577236,0.83,0.056,72.47,36,191500
"Tompkins County, NY",05000US36109,62465,0.253,0.200708395594665,0.857,0.041,122.76,36,143900
"Ulster County, NY",05000US36111,91874,0.272,0.130183751353668,0.826,0.049,165.7,36,115100
"Warren County, NY",05000US36113,969229,0.274,0.110614560057503,0.83,0.056,123.79,36,507300
"Washington County, NY",05000US36115,41239,0.319,0.128745294643912,0.82,0.051,121.35,36,104200
"Wayne County, NY",05000US36117,25106,0.302,0.11899812009289,0.885,0.054,158.75,36,126900
"Westchester County, NY",05000US36119,156372,0.203,0.097910882064968,0.875,0.046,236.54,36,143500
"Wyoming County, NY",05000US36121,37211,0.256,0.115337292034451,0.896,0.057,108.37,36,125500
"Yates County, NY",05000US36123,10868,0.266,0.139004062486912,0.86,0.05,72.26,36,140700
"Alamance County, NC",05000US37001,25883,0.351,0.184732914685094,0.826,0.053,396.39,36,79900
"Alexander County, NC",05000US37003,26992,0.34,0.173564753004005,0.87,0.05,130.38,36,143700
"Alleghany County, NC",05000US37005,17633,0.271,0.194542745390203,0.875,0.062,137.48,36,130900
"Anson County, NC",05000US37007,47513,0.346,0.228034429706017,0.85,0.066,513.65,36,122100
"Ashe County, NC",05000US37009,20324,0.291,0.199261714630104,0.86,0.06,78.32,36,79900
"Avery County, NC",05000US37011,34454,0.26,0.166932801064538,0.917,0.06,138.51,36,85700
"Beaufort County, NC",05000US37013,119167,0.33,0.174843035011174,0.84,0.066,328.74,36,189500
"Bertie County, NC",05000US37015,250112,0.355,0.209334032511799,0.85,0.073,153.8,36,198100
"Bladen County, NC",05000US37017,89082,0.382,0.281299711306192,0.77,0.08,259.91,36,113600
"Brunswick County, NC",05000US37019,192296,0.28,0.152341600128701,0.83,0.072,171.17,36,171000
"Buncombe County, NC",05000US37021,81623,0.235,0.147654695735997,0.85,0.043,242.96,36,108900
"Burke County, NC",05000US37023,10228,0.324,0.198643635520519,0.9,0.057,174.79,36,216600
"Cabarrus County, NC",05000US37025,68537,0.3,0.117121796385195,0.893,0.052,112.77,36,197600
"Caldwell County, NC",05000US37027,23094,0.327,0.175763377760095,0.91,0.063,147.39,36,99500
"Camden County, NC",05000US37029,155461,0.31,0.10363707469691,0.875,0.058,62.24,36,137600
"Carteret County, NC",05000US37031,68778,0.258,0.131493891590559,0.86,0.059,288.58,36.1,243900
"Caswell County, NC",05000US37033,27226,0.36,0.220567663914083,0.775,0.064,216.06,36.1,140700
"Catawba County, NC",05000US37035,14556,0.295,0.158833731470271,0.899,0.056,276.97,36.1,131500
"Chatham County, NC",05000US37037,10730,0.271,0.13555594911302,0.876,0.048,174.42,36.1,145800
"Cherokee County, NC",05000US37039,97113,0.3,0.195346239761727,0.93,0.065,194.82,36.1,108100
"Chowan County, NC",05000US37041,57015,0.342,0.2443138078242,0.825,0.072,316.34,36.1,84800
"Clay County, NC",05000US37043,104190,0.287,0.162124192188817,0.825,0.061,225.4,36.1,154000
"Cleveland County, NC",05000US37045,325841,0.309,0.208481566602651,0.87,0.065,207.61,36.1,129000
"Columbus County, NC",05000US37047,24864,0.312,0.229868282499861,0.848,0.076,443.48,36.1,227400
"Craven County, NC",05000US37049,35187,0.301,0.15162847284549,0.85,0.061,273.7,36.1,283000
"Cumberland County, NC",05000US37051,164058,0.323,0.175617929657444,0.82,0.074,540.52,36.1,132000
"Currituck County, NC",05000US37053,41568,0.289,0.099959497772378,0.9,0.059,157.26,36.1,169300
"Dare County, NC",05000US37055,59121,0.274,0.082341524673916,0.94,0.075,257.46,36.1,88200
"Davidson County, NC",05000US37057,294618,0.314,0.162442617568162,0.825,0.055,192.35,36.1,186800
"Davie County, NC",05000US37059,54669,0.291,0.139246345845676,0.85,0.05,166.74,36.1,82200
"Duplin County, NC",05000US37061,364691,0.32,0.276222816766138,0.83,0.058,288.16,36.1,151300
"Durham County, NC",05000US37063,62989,0.292,0.173560787264094,0.813,0.05,613.43,36.1,134500
"Edgecombe County, NC",05000US37065,211753,0.408,0.256841318763426,0.82,0.096,552.03,36.1,126000
"Forsyth County, NC",05000US37067,11615,0.314,0.195233410107719,0.85,0.055,527.72,36.1,136800
"Franklin County, NC",05000US37069,8651,0.312,0.162673412763179,0.83,0.059,182.26,36.1,122300
"Gaston County, NC",05000US37071,58341,0.333,0.171612859942783,0.863,0.06,383.85,36.1,141200
"Gates County, NC",05000US37073,21241,0.339,0.120453758226533,0.875,0.055,,36.1,88300
"Graham County, NC",05000US37075,511815,0.275,0.193298969072165,0.875,0.121,,36.1,157300
"Granville County, NC",05000US37077,52849,0.358,0.164698862711773,0.84,0.05,311.87,36.1,87700
"Greene County, NC",05000US37079,126620,0.359,0.243322509688907,0.87,0.055,143.23,36.1,140800
"Guilford County, NC",05000US37081,59577,0.307,0.175535224853846,0.889,0.059,419.06,36.1,165800
"Halifax County, NC",05000US37083,110905,0.39,0.267876926665241,0.799,0.089,476.22,36.1,185800
"Harnett County, NC",05000US37085,24285,0.332,0.182529621141938,0.82,0.067,271.59,36.1,86900
"Haywood County, NC",05000US37087,51853,0.3,0.167011392920114,0.83,0.052,278.44,36.1,134100
"Henderson County, NC",05000US37089,5629,0.271,0.132833955274947,0.91,0.047,154.37,36.1,75600
"Hertford County, NC",05000US37091,167493,0.369,0.243944636678201,0.86,0.071,325.44,36.1,169300
"Hoke County, NC",05000US37093,41227,0.347,0.228894880843808,0.75,0.081,107.17,36.1,172800
"Hyde County, NC",05000US37095,182155,0.297,0.224019409623939,,0.091,,36.1,147500
"Iredell County, NC",05000US37097,10074,0.291,0.133309220242939,0.88,0.055,262.44,36.1,91000
"Jackson County, NC",05000US37099,59540,0.314,0.230818516738747,0.84,0.061,218.89,36.1,134800
"Johnston County, NC",05000US37101,58343,0.355,0.14586641496863,0.889,0.052,183.03,36.1,93400
"Jones County, NC",05000US37103,79783,0.339,0.227589641434263,0.925,0.058,,36.1,153500
"Lee County, NC",05000US37105,45013,0.299,0.182888378628466,0.89,0.073,165.44,36.1,104500
"Lenoir County, NC",05000US37107,33991,0.372,0.220964860035736,0.8,0.064,706.93,36.1,167500
"Lincoln County, NC",05000US37109,21130,0.276,0.150626185958254,0.907,0.054,148.86,36.1,162500
"McDowell County, NC",05000US37111,23510,0.309,0.200295420974889,0.8,0.055,149.13,36.1,84000
"Macon County, NC",05000US37113,1011774,0.274,0.183722588696737,0.88,0.062,136.89,36.1,192700
"Madison County, NC",05000US37115,15263,0.248,0.16629291872228,0.825,0.057,69.93,36.1,143500
"Martin County, NC",05000US37117,27475,0.38,0.20231412041997,0.776,0.077,531.65,36.1,95700
"Mecklenburg County, NC",05000US37119,93070,0.239,0.141504833423975,0.88,0.054,546.31,36.1,205300
"Mitchell County, NC",05000US37121,94385,0.292,0.180426902939992,0.825,0.069,,36.1,120500
"Montgomery County, NC",05000US37123,216430,0.307,0.218538819642589,0.87,0.057,202.86,36.1,215800
"Moore County, NC",05000US37125,20628,0.274,0.146474526169362,0.87,0.058,182.54,36.1,81000
"Nash County, NC",05000US37127,185755,0.315,0.174108691880638,0.808,0.073,537.08,36.1,153300
"New Hanover County, NC",05000US37129,139807,0.249,0.176965489658325,0.82,0.053,428.31,36.1,281700
"Northampton County, NC",05000US37131,12892,0.385,0.284685963400416,0.875,0.076,288.01,36.1,147200
"Onslow County, NC",05000US37133,39909,0.297,0.138693759071118,0.89,0.06,196.05,36.1,156400
"Orange County, NC",05000US37135,56358,0.233,0.144660554430341,0.891,0.046,150.14,36.1,160300
"Pamlico County, NC",05000US37137,13470,0.315,0.145435157083094,0.825,0.061,274.3,36.1,165000
"Pasquotank County, NC",05000US37139,39196,0.354,0.173726555839727,0.84,0.074,355.1,36.1,116000
"Pender County, NC",05000US37141,175150,0.311,0.186917244131626,0.9,0.061,195.79,36.2,135000
"Perquimans County, NC",05000US37143,20324,0.326,0.165010088932068,0.925,0.071,163.76,36.2,208000
"Person County, NC",05000US37145,142588,0.327,0.184522576636288,0.833,0.067,258.69,36.2,118900
"Pitt County, NC",05000US37147,45710,0.343,0.245496096320404,0.81,0.061,428.51,36.2,80500
"Polk County, NC",05000US37149,134576,0.273,0.145172586293147,0.925,0.051,67.68,36.2,71000
"Randolph County, NC",05000US37151,91898,0.322,0.168595780315234,0.894,0.057,157.96,36.2,107200
"Richmond County, NC",05000US37153,138694,0.379,0.25837698699422,0.81,0.079,446.27,36.2,130500
"Robeson County, NC",05000US37155,66701,0.396,0.307671759803398,0.87,0.085,649.59,36.2,107600
"Rockingham County, NC",05000US37157,63713,0.354,0.193810714522803,0.81,0.066,224.94,36.2,87900
"Rowan County, NC",05000US37159,35711,0.327,0.179575867121892,0.85,0.06,346.46,36.2,83200
"Rutherford County, NC",05000US37161,60610,0.287,0.193230525175796,0.838,0.078,158.27,36.2,129300
"Sampson County, NC",05000US37163,46453,0.367,0.241707065087817,0.837,0.06,210.48,36.2,120900
"Scotland County, NC",05000US37165,72767,0.364,0.314884922781083,0.82,0.107,632.97,36.2,119300
"Stanly County, NC",05000US37167,14234,0.3,0.171374475488691,0.889,0.053,221.21,36.2,121900
"Stokes County, NC",05000US37169,33062,0.338,0.153795825791115,0.9,0.054,307.92,36.2,203100
"Surry County, NC",05000US37171,4128,0.309,0.178508178661572,0.907,0.055,224.21,36.2,112400
"Swain County, NC",05000US37173,217614,0.333,0.234238741958542,0.825,0.079,298.7,36.2,206000
"Transylvania County, NC",05000US37175,44508,0.243,0.143552919138308,0.85,0.055,139.46,36.2,96700
"Tyrrell County, NC",05000US37177,998576,0.308,0.252652149637074,,0.094,164.34,36.2,241600
"Union County, NC",05000US37179,20324,0.265,0.09673047997355,0.932,0.048,211.31,36.2,95100
"Vance County, NC",05000US37181,12503,0.382,0.255959878168869,0.78,0.086,601.26,36.2,82400
"Wake County, NC",05000US37183,52745,0.248,0.107766821107877,0.862,0.047,244.59,36.2,230700
"Warren County, NC",05000US37185,124447,0.392,0.241767359850646,0.727,0.084,230.87,36.2,114200
"Washington County, NC",05000US37187,68888,0.328,0.236266407389402,0.875,0.088,328.36,36.2,119100
"Watauga County, NC",05000US37189,81617,0.264,0.313263469884619,0.88,0.049,121.03,36.2,117100
"Wayne County, NC",05000US37191,37819,0.344,0.218132832389945,0.85,0.061,388.79,36.2,126900
"Wilkes County, NC",05000US37193,17599,0.267,0.21080450606074,0.88,0.057,217.45,36.2,140500
"Wilson County, NC",05000US37195,2348,0.368,0.225362843796058,0.82,0.096,393.95,36.2,124000
"Yadkin County, NC",05000US37197,11033,0.31,0.189734286628962,0.9,0.05,300.13,36.2,96700
"Yancey County, NC",05000US37199,6802,0.27,0.213231493711595,0.925,0.059,71.63,36.2,65400
"Adams County, ND",05000US38001,936,0.319,0.105148342059337,,0.029,42.37,36.2,167200
"Barnes County, ND",05000US38003,6650,0.347,0.097665555026203,0.96,0.032,159.77,36.2,128000
"Benson County, ND",05000US38005,3238,0.31,0.335302806499261,,0.045,28.9,36.2,145700
"Billings County, ND",05000US38007,2239,0.283,0.110042735042735,,0.03,36.81,36.2,116400
"Bottineau County, ND",05000US38009,90560,0.31,0.090017402309761,,0.043,89.1,36.2,220800
"Bowman County, ND",05000US38011,166852,0.303,0.076413009156931,,0.018,61.21,36.2,183800
"Burke County, ND",05000US38013,3867,0.289,0.11835640911121,,0.032,73.7,36.2,90500
"Burleigh County, ND",05000US38015,5160,0.291,0.07737221253556,0.859,0.023,263.4,36.2,105500
"Cass County, ND",05000US38017,2369,0.291,0.117758462212297,0.871,0.022,307.18,36.2,115800
"Cavalier County, ND",05000US38019,4284,0.321,0.052603613177471,,0.027,25.13,36.2,162700
"Dickey County, ND",05000US38021,2370,0.334,0.085608704578115,,0.018,63.55,36.2,70900
"Divide County, ND",05000US38023,3426,0.271,0.093886462882096,,0.018,14.51,36.2,84900
"Dunn County, ND",05000US38025,3345,0.335,0.117309073497726,,0.019,194.13,36.2,110400
"Eddy County, ND",05000US38027,1895,0.315,0.134387351778656,,0.046,55.06,36.2,115700
"Emmons County, ND",05000US38029,69793,0.309,0.119549095223969,,0.049,9.38,36.3,168900
"Foster County, ND",05000US38031,2369,0.305,0.093520782396088,,0.029,26.3,36.3,80600
"Golden Valley County, ND",05000US38033,2311,0.321,0.094953879544221,,0.022,72.12,36.3,85800
"Grand Forks County, ND",05000US38035,2639,0.301,0.176832173097905,0.851,0.024,234.1,36.3,106000
"Grant County, ND",05000US38037,2419,0.333,0.135717363205515,,0.031,98.07,36.3,100100
"Griggs County, ND",05000US38039,4111,0.269,0.072719060523939,,0.023,98.61,36.3,87300
"Hettinger County, ND",05000US38041,1939,0.291,0.083467741935484,,0.024,75.7,36.3,72300
"Kidder County, ND",05000US38043,5912,0.301,0.07027697395618,,0.036,108.52,36.3,118100
"LaMoure County, ND",05000US38045,2737,0.334,0.09592805395953,,0.024,55.62,36.3,67900
"Logan County, ND",05000US38047,10718,0.328,0.069854916711446,,0.027,0,36.3,202800
"McHenry County, ND",05000US38049,9576,0.317,0.100120212948652,,0.042,28.14,36.3,150300
"McIntosh County, ND",05000US38051,8671,0.328,0.096491228070176,,0.031,47.76,36.3,152200
"McKenzie County, ND",05000US38053,29633,0.328,0.128094117647059,0.851,0.023,392.23,36.3,173400
"McLean County, ND",05000US38055,9675,0.334,0.098495358019422,,0.036,97.96,36.3,161400
"Mercer County, ND",05000US38057,3032,0.318,0.074588235294118,,0.042,101.08,36.3,77500
"Morton County, ND",05000US38059,1768,0.333,0.08676050521389,0.817,0.03,232.99,36.3,125600
"Mountrail County, ND",05000US38061,7136,0.359,0.117511520737327,,0.019,256.2,36.3,80200
"Nelson County, ND",05000US38063,4373,0.317,0.085879158180584,,0.037,117.55,36.3,102900
"Oliver County, ND",05000US38065,11578,0.321,0.041072447233314,,0.057,106.4,36.3,112100
"Pembina County, ND",05000US38067,5457,0.321,0.059867282169648,,0.053,86.18,36.3,113600
"Pierce County, ND",05000US38069,2573,0.34,0.182685428094443,,0.042,118.06,36.3,120400
"Ramsey County, ND",05000US38071,16329,0.332,0.109521238300936,0.864,0.034,173.58,36.3,109000
"Ransom County, ND",05000US38073,14607,0.331,0.091834810484631,,0.024,84.09,36.3,73900
"Renville County, ND",05000US38075,3889,0.316,0.067223548130469,,0.033,38.26,36.3,83000
"Richland County, ND",05000US38077,1395,0.331,0.099187206766669,0.815,0.027,94.87,36.3,71800
"Rolette County, ND",05000US38079,4431,0.414,0.316271589399343,0.707,0.101,24.92,36.3,74300
"Sargent County, ND",05000US38081,665,0.344,0.057853403141361,,0.018,16.92,36.3,117800
"Sheridan County, ND",05000US38083,29837,0.316,0.169308357348703,,0.049,76.45,36.3,222200
"Sioux County, ND",05000US38085,1969,0.337,0.37952501729306,,0.042,7.46,36.3,73600
"Slope County, ND",05000US38087,21108,0.269,0.100751879699248,,0.026,0,36.3,120500
"Stark County, ND",05000US38089,2292,0.296,0.067553136518654,0.908,0.026,218.32,36.3,70300
"Steele County, ND",05000US38091,8075,0.302,0.06146694214876,,0.022,66.71,36.3,115300
"Stutsman County, ND",05000US38093,10995,0.33,0.107991803278689,0.818,0.025,212.32,36.3,81300
"Towner County, ND",05000US38095,68954,0.301,0.140576496674058,,0.027,,36.3,207600
"Traill County, ND",05000US38097,4179,0.328,0.083289748953975,,0.028,68.36,36.3,74900
"Walsh County, ND",05000US38099,31643,0.322,0.105734265734266,,0.041,192.91,36.3,224000
"Ward County, ND",05000US38101,28111,0.308,0.073450316997686,0.855,0.031,226.71,36.3,94300
"Wells County, ND",05000US38103,104664,0.335,0.05220785557453,,0.039,100.45,36.3,107500
"Williams County, ND",05000US38105,53343,0.353,0.098145811086302,0.799,0.022,468.55,36.3,120700
"Adams County, OH",05000US39001,99175,0.311,0.244784322233069,0.933,0.079,84.44,36.3,104700
"Allen County, OH",05000US39003,65103,0.354,0.161179146429884,0.821,0.048,435.07,36.3,113900
"Ashland County, OH",05000US39005,45871,0.279,0.154016501068062,0.879,0.051,61.37,36.3,138700
"Ashtabula County, OH",05000US39007,69228,0.335,0.196034320393429,0.877,0.06,120.95,36.3,94300
"Athens County, OH",05000US39009,44059,0.283,0.312472908539228,0.917,0.062,94.16,36.3,116500
"Auglaize County, OH",05000US39011,373638,0.347,0.087898230088496,0.938,0.037,55.3,36.3,159800
"Belmont County, OH",05000US39013,28108,0.335,0.1508493805961,0.894,0.063,87.2,36.3,113300
"Brown County, OH",05000US39015,39175,0.337,0.166535213881414,0.905,0.062,41,36.3,124400
"Butler County, OH",05000US39017,136175,0.328,0.135851623285058,0.862,0.046,354.67,36.3,103200
"Carroll County, OH",05000US39019,201092,0.347,0.139733737417469,0.933,0.059,197.01,36.3,159100
"Champaign County, OH",05000US39021,41854,0.37,0.111930733213006,0.898,0.044,103.66,36.3,121700
"Clark County, OH",05000US39023,105230,0.315,0.179093242602392,0.841,0.05,340.82,36.3,104100
"Clermont County, OH",05000US39025,36665,0.303,0.105331370844992,0.94,0.045,95.99,36.3,97100
"Clinton County, OH",05000US39027,42485,0.343,0.151957041160677,0.885,0.061,76.44,36.3,85200
"Columbiana County, OH",05000US39029,1258710,0.33,0.157559828468668,0.858,0.059,66.64,36.4,122200
"Coshocton County, OH",05000US39031,52185,0.343,0.139828048544495,0.909,0.063,75.99,36.4,112100
"Crawford County, OH",05000US39033,38488,0.32,0.157175344105326,0.906,0.058,143.81,36.4,109400
